Label,name,price,brand,ingredients
Treatment,Alpha Beta® Ultra Gentle Daily Peel for Sensitive Skin,88,DR. DENNIS GROSS SKINCARE,"['dimethicon', 'glycerin', 'isohexadecane', 'alcohol denat', 'squalene', 'cetyl alcohol', 'stearic acid', 'paraffinum liquidum', 'palmitic acid', 'peg-100 stearate', 'glyceryl stearate', 'peg-20 stearate', 'cera alba', 'octyldodecanol', 'titanium dioxide', 'ci 16035', 'ci 19140', 'c13-14 isoparaffin', 'ci 77019', 'saccharomyces', 'hydrolyzed linseed extract', 'sodium hydroxide', 'hydrolyzed soy protein', 'hydrolyzed sodium hyaluronate', 'sodium benzoate', 'phenoxyethanol', 'adenosine', 'acetyl tetrapeptide-9', 'caffeinee', 'silica', 'polyacrylamide', 'chlorphenesin', 'chlorhexidine digluconate', 'polyethylene', 'dimethiconol', 'limonene', 'benzyl alcohol', 'linalool', 'capryloyl salicylic acid', 'cera microcristallina', 'paraffin', 'butyrospermum parkii', 'citronellol', 'laureth-7', 'coumarin', 'parfum']"
Treatment,Bye Bye Breakout™ Full-Coverage Concealer,28,IT COSMETICS,"['glycerin', 'prunus amygdalus dulcis', 'phenoxyethanol', 'sodium polyacrylate', 'ci 77019', 'polyglyceryl-3 cocoate', 'polyglyceryl-4 coco-caprylate', 'polyglyceryl-6 caprylate', 'polyglyceryl-6 ricinoleate', 'titanium dioxide', 'sorbitol', 'xanthan gum', 'benzoic acid', 'glycogen', 'dehydroacetic acid', 'phytic acid', 'asparagopsis armata extract', 'ascophyllum nodosum extract', 'citric acid', 'potassium sorbate', 'sodium hydroxide']"
Treatment,D-Scar™ Scar Diminishing Serum,48,KATE SOMERVILLE,"['paraffinum liquidum', 'capric triglyceride', 'glycerin', 'peg-12', 'glyceryl stearate', 'peg-100 stearate', '1,2-hexanediol', 'caprylyl glycol', 'carbomer', 'disodium edta', 'ribes rubrum (currant) fruit extract (ribes rubrum fruit extract)', 'rubus idaeus extract', 'sodium benzoate', 'sodium dextran sulfate', 'sodium hydroxide', 'tocopheryl glucoside', 'vaccinium myrtillus extract']"
Treatment,The Microdelivery Resurfacing Peel,72,PHILOSOPHY,"['mel', 'polyacrylamide', 'cyclopentasiloxane', 'capric triglyceride', 'oryza sativa bran', 'ammonium acryloyldimethyltaurate/vp', 'phenoxyethanol', 'c13-14 isoparaffin', 'butylene glycol', 'shea butter oleyl esters', 'laureth-7', 'tocopheryl acetate', 'stearoxy dimethicon', 'glycerin', 'disodium edta', 'ethylhexyl glycerin', 'glucosyl hesperidin', 'triethanolamine', 'dimethicon', 'panicum miliaceum (millet) seed extract', 'caprylyl glycol', 'opuntia ficus-indica stem extract', '1,2-hexanediol', 'bee venom', 'tannic acid', 'potassium sorbate', 'acetyl hexapeptide-37', 'acetyl octapeptide-3']"
Treatment,Pure Argan Milk™ Intensive Hydrating Treatment,56,JOSIE MARAN,"['glycerin', 'dimethicon', 'propanediol', 'dimethicon/peg-10/15 crosspolymer', 'ci 42090', 'caffeinee', 'sodium chloride', 'sodium citrate', 'sodium hyaluronate', 'sodium hydroxide', 'phenoxyethanol', 'p-anisic acid', 'chondrus crispus extract', 'disodium edta', 'citric acid']"
Treatment,Saturn Sulfur Acne Treatment Mask,55,SUNDAY RILEY,"['centaurea cyanus extract', 'propanediol', 'alcohol denat', 'glycerin', 'simmondsia chinensis leaf extract', 'tocopherol', 'ammonium', 'olyacryloyldimethyl taurate', 'caffeinee', 'arganine', 'carbomer', 'caprylyl glycol', 'cocamidopropyl betaine', 'scutellaria baicalensis extract', 'sodium hyaluronate', 'helianthus annuus seed oil', 'salicylic acid', 'citric acid']"
Treatment,Premier Cru Serum,150,CAUDALIE,"['alcohol denat', 'glycerin', 'c12-15', 'xanthan gum', 'hydrolyzed opuntia ficus indica flower extract', 'tribehenin', 'butylene glycol', 'hesperidin methyl chalcone', 'ceramide 2', 'glycine soja extract', 'benzyl alcohol', 'peg-10 phytosterol', 'superoxide dismutase', 'steareth-20', 'carbomer', 'phenoxyethanol', 'chlorhexidine digluconate', 'palmitoyl tetrapeptide-7', 'sorbic acid', 'palmitoyl tripeptide-1', 'dehydroacetic acid', 'polysorbate-20', 'palmitoyl hexapeptide-12', 'palmitoyl tetrapeptide-3', 'potassium sorbate', 'sodium benzoate', 'n-hydroxysuccinimide', 'benzoic acid', 'sodium dextran sulfate', 'dipeptide-2', 'chrysin', 'tocopherol']"
Treatment,Abeille Royale Daily Repair Serum,150,GUERLAIN,"['dimethicon', 'glycerin', 'dipropylene glycol', 'alcohol denat', 'sorbitol', 'dimethicon', 'dimethicon/vinyl dimethicon crosspolymer', 'methyl gluceth-10', 'sodium chloride', 'nylon 12', 'dimethicon', 'hydrogenated polyisobutene', 'phenoxyethanol', 'cetyl ethylhexanoate', 'erythritol', 'saccharide isomerate', 'cellulose gum', 'butylene glycol', 'peg/ppg-14/7 dimethyl ether', 'tocopheryl acetate', 'rosa damascena', 'parfum', 'tocopherol', 'trisodium edta', 'citric acid', 'sodium citrate', 'ppg-3 dipivalate', 'phytosteryl macadamiate', 'linalool', 'sodium metabisulfite', 'geraniol', 'ginkgo biloba extract', 'citronellol', 'origanum majorana extract', 'nelumbo nucifera flower extract', 'alcohol', 'sodium carboxymethyl beta-glucan', 'thymus serpyllum extract', 'perilla ocymoides leaf extract', 'iris florentina root extract', 'ganoderma lucidum (mushroom) stem extract']"
Treatment,Daily Cleanse™ Clear Skin and Breakout Supplement,25,HUM NUTRITION,"['titanium dioxide', 'citrus aurantium amara flower water', 'c12-15', 'alkyl octanoate', 'lactic acid', 'butylene glycol', 'glycerin', 'silica', 'glyceryl stearate', 'peg-100 stearate', 'cetearyl alcohol', 'ceteareth 20', 'cyclomethicone', 'dea-cetyl phosphate', 'magnesium aluminum silicate', 'extracts of: meadowsweet (spirea ulmaria)', 'hydrocotyl(cantella asiatica)', 'tocopheryl acetate', 'bisabolol', 'allantoin', 'leucine', 'valine', 'tyrosine', 'argnine', 'lysine', 'sodium pca', 'xanthan gum', 'propylene glycol', 'disodium edta', 'diazolidinyl', 'urea', 'isopropylparaben', 'isobutylparaben', 'butylparaben', 'magnesium silicate', 'ci 77492', 'ci 77491', 'ci 77019']"
Treatment,Acne Solutions Clinical Clearing Gel,27,CLINIQUE,"['water ', 'cyclopentasiloxane', 'butylene glycol', 'bis-diglyceryl polyacyladipate-2', 'squalene', 'persea gratissima oil unsaponifiables', 'butyrospermum parkii ', 'glyceryl stearate', 'peg-100 stearate', 'cetyl alcohol', 'peg-40 stearate', 'extracts of: rosa centifolia flower', 'centella asiatica', 'echinacea purpurea', 'vitis vinifera seed', 'camellia oleifera leaf', 'ginkgo biloba leaf', 'dioscorea villosa root', 'cucumis sativus fruit', 'ruscus aculeatus root', 'arnica montana flower', 'lecithin', 'phospholipid', 'glycolipids', 'sodium pca', 'sodium hyaluronate', 'tocopheryl acetate', 'stearic acid', 'dea-cetyl phosphate', 'sorbitan tristearate', 'dimethicon', 'dimethiconol', 'sclerotium gum', 'superoxide dismutase', 'triethanolamine', 'panthenol', 'disodium edta', 'phenoxyethanol', 'retinyl palmitate', 'ascorbyl palmitate', 'methylparaben', 'propylparaben']"
Treatment,Cicapair™ Tiger Grass Camo Drops,46,DR. JART+,"['ethylene/acrylic acid copolymer', 'butylene glycol', 'glycerin', 'propylene glycol dicaprylate', 'squalene', 'capric triglyceride', 'steareth-21', 'linum usitatissimum flower extract', 'phenoxyethanol', 'stearalkonium hectorite', 'cetyl alcohol', 'stearyl alcohol', 'hexyldecanol', 'steareth-2', 'glyceryl hydroxystearate', 'sodium polyacrylate', 'alcohol', 'caprylyl glycol', 'palmitic acid', 'stearic acid', 'dimethicon', 'propylene carbonate', 'tocopheryl acetate', 'avena sativa kernel extract', 'althaea officinalis root extract', 'prunus amygdalus dulcis', 'hesperidin methyl chalcone', 'glyceryl acrylate/acrylic acid copolymer', 'acrylates/c10-30 alkyl', 'tetrasodium edta', 'steareth-20', 'tromethamine', 'titanium dioxide', 'sodium hyaluronate', 'theobroma cacao extract', 'pyrus malus flower extract', 'sanguisorba officinalis root extract', 'brassica campestris', 'xanthan gum', 'sodium citrate', 'potassium sorbate', 'chlorphenesin', 'capric triglyceride', 'dipeptide-2', 'tocopherol', 'citric acid', 'eriobotrya japonica leaf extract', 'palmitoyl tetrapeptide-7', 'plankton extract']"
Treatment,Luminous Deep Hydration Firming Serum,95,TATCHA,"['glycerin', 'butylene glycol', 'coco-caprylate', 'macadamia', 'integrifolia seed oil', 'cetearyl alcohol', 'prunus domestica flower extract', 'polymethylsilsesquioxane', 'nylon 12', 'fluorescent brightener 230 salt', 'arachidyl alcohol', 'behenyl alcohol', 'sodium polyacrylate', 'phenoxyethanol', 'cetearyl glucoside', 'caprylyl glycol', 'arachidyl glucoside', 'glycine soja extract', 'protein / soybean protein', 'ci 77019', 'titanium dioxide', 'proline', 'disodium edta', 'polyvinyl alcohol', 'tocopherol', 'glycine soja extract', 'sodium hyaluronate', 'steareth-20', 'sodium cocoyl glutamate', 'adenosine', 'hydrolyzed soy flour', 'ethylhexyl glycerin', 'sodium benzoate', 'pentylene glycol', 'potassium sorbate', 'salix alba extract', 'extract / willow leaf extract', 'sodium hyaluronate', 'silanetriol', 'sorbic acid', 'chlorhexidine digluconate', 'citric acid', 'n-hydroxysuccinimide', 'helianthus', 'helianthus annuus seed oil', 'palmitoyl oligopeptide', 'chrysin', 'palmitoyl tetrapeptide-7']"
Treatment,Wild Rose 15% Vitamin C Spotless Serum,75,KORRES,"['sodium silicate', 'carbomer', 'sodium hyaluronate', 'serum albumin', 'dextran sulfate', 'dmdm hydantoin', 'glycerin', 'ethylhexyl glycerin', 'caprylyl glycol', 'sodium hyaluronate', 'benzyl alcohol', 'dehydroacetic acid']"
Treatment,ELEVATE Advanced Retinol Serum,98,ALGENIST,"['butylene glycol', 'alcohol denat', 'glycerin', 'soluble collagen', 'dimethicon', 'argania spinosa extract', 'sodium polyacrylate', 'sodium ascorbyl phosphate', 'methyl gluceth-10', 'benzyl alcohol', 'caffeinee', 'acrylates/c10-30 alkyl', 'cyclopentasiloxane', 'panthenol', 'sodium cocoyl glutamate', 'trideceth-6', 'camellia sinensis extract', 'phenoxyethanol', 'escin', 'dehydroacetic acid', 'carbomer', 'ruscus aculeatus root extract', 'dimethicon', 'ammonium glycyrrhizate', 'centella asiatica extract', 'hydrolyzed yeast protein', 'calendula officinalis extract', 'potassium sorbate', 'sodium benzoate', 'sodium hydroxide']"
Treatment,Capture Totale Dreamskin Advanced Refill,128,DIOR,"['aloe barbadenis extract', 'peg 60 almond glycerides', 'sodium lactate', 'hamamelis virginiana', 'magnesium ascorbyl phosphate', 'benzyl alcohol', 'glycine soja extract', 'lavandula angustifolia', 'phenoxyethanol', 'sorbitol', 'polysorbate-20', 'panthenol', 'disodium edta', 'camellia sinensis extract', 'ormenis multicaulis oil', 'benzalkonium chloride', 'chamomilla recutita flower oil', 'methylisothiazolinone', 'carum petroselinum seed oil', 'daucus carota sativa extract', 'beta-carotene', 'tocopherol', 'linalool', 'limonene']"
Treatment,Rapid Relief Acne Spot Treatment,22,MURAD,"['butylene glycol', 'bis-diglyceryl polyacyladipate-2', 'capric triglyceride', 'shorea stenoptera butter', 'peg-100 stearate', 'glyceryl stearate', 'cetyl alcohol', 'silica', 'stearic acid', 'lysine lauroyl methionate', 'rice amino acids', 'zinc aspartate', 'chitosan ascorbate', 'retinol', 'glycine soja extract', 'persea gratissima oil', 'cimicifuga racemosa root extract', 'caffeinee', 'siloxanetriol alginate', 'centella asiatica extract', 'methylsilanol mannuronate', 'phytonadione', 'dimethicon', 'phospholipid', 'tocopheryl acetate', 'retinyl palmitate', 'ascorbyl palmitate', 'panthenol', 'sodium pca', 'cetyl phosphate', 'carbomer', 'triethanolamine', 'disodium edta', 'phenoxyethanol', 'methylparaben', 'propylparaben', 'titanium dioxide', 'ci 77491']"
Treatment,30 Day Treatment,290,BIOEFFECT,"['capric triglyceride', 'isododecane', 'cetearyl alcohol', '1,2-hexanediol', 'glycerin', 'cetearyl olivate', 'sodium acrylate/sodium acryloyldimethyl taurate copolymer', 'polylactic acid', 'sorbitan olivate', 'squalene', 'retinyl retinoate', 'hydrolyzed glycosaminoglycans', 'cholesteryl nonanoate', 'glucosyl hesperidin', 'caffeinee', 'sodium hyaluronate', 'tetrahexyldecyl ascorbate', 'tocopheryl acetate', 'caprylhydroxamic acid', 'canola oil', 'scutellaria baicalensis extract', 'vanilla planifolia extract', 'illicium verum fruit extract', 'butylene glycol', 'theophylline', 'theobromine', 'disodium edta', 'citric acid']"
Treatment,Rejuvenating Serum,110,TATA HARPER,"['methyl trimethicone', 'butylene glycol', 'peg-100 stearate', 'dimethicon', 'cetyl ricinoleate', 'silica', 'olea europaea fruit oil', 'glycerin', 'behenyl alcohol', 'cucumis sativus extract', 'panax ginseng root extract', 'castanea sativa seed extract', 'camellia sinensis extract', 'cordyceps sinensis extract', 'magnolia officinalis bark extract', 'pyrus malus flower extract', 'scutellaria baicalensis extract', 'pantethine', 'panthenol', 'capric triglyceride', 'butyrospermum parkii', 'caffeinee', 'coleus barbatus extract', 'faex extract', 'folic acid', 'hydrogenated lecithin', 'simmondsia chinensis leaf extract', 'biotin', 'tribehenin', 'myristyl alcohol', 'palmitoyl tetrapeptide-7', 'trehalose', 'sodium hyaluronate', 'ascorbyl tocopheryl maleate', 'hesperidin methyl chalcone', 'sodium sulfite', 'sodium metabisulfite', 'steareth-20', 'dipeptide-2', 'ethylhexyl glycerin', 'carbomer', 'tromethamine', 'sorbic acid', 'chlorphenesin', 'phenoxyethanol', 'ci 77019', 'titanium dioxide', 'ci 77491', 'ci 77492', 'ci 77499']"
Treatment,Alpha Beta® Medi–Spa Peel,64,DR. DENNIS GROSS SKINCARE,"['alcohol denat', 'parfum', 'dipropylene glycol', 'ethylhexyl methoxycinnamate', 'butyl methoxydibenzoylmethane', 'ethylhexyl salicylate', 'bht', 'linalool', 'benzyl salicylate', 'hexyl cinnamal', 'alpha-isomethyl ionone', 'limonene', 'geraniol', 'citral', 'citronellol', 'benzyl alcohol', 'farnesol', 'amyl cinnamal']"
Treatment,Even Better Clinical Dark Spot Corrector & Optimizer,80,CLINIQUE,"['propanediol', 'hydrogenated polydecene', 'cyclopentasiloxane', 'orbignya oleifera seed oil', 'polyacrylamide', 'behenyl alcohol', 'capric triglyceride', 'dipotassium glycyrrhizate', 'saccharide isomerate', 'sodium hyaluronate', 'tocopheryl acetate', '1,2-hexanediol', 'c13-14 isoparaffin', 'caprylyl glycol', 'ceteareth 20', 'citric acid', 'gossypium herbaceum extract', 'laureth-7', 'pentylene glycol', 'sodium citrate', 'sodium polyacrylate']"
Treatment,Lift Serum Intense with Stem Cell Recovery Complex,275,LANCER,"['capric triglyceride', 'butyrospermum parkii', 'sodium polyacrylate', 'borago officinalis seed oil', 'rosa canina flower oil', 'myristyl myristate', 'vaccinium macrocarpon fruit extract', 'soybean glycerides', 'propanediol', 'tocopherol', 'camellia sinensis extract', 'punica granatum seed oil', 'medicago sativa extract', 'spilanthes acmella flower extract', 'alaria esculenta extract', 'rheum rhaponticum root extract', 'phenoxyethanol', 'sodium stearoyl glutamate', 'lactobacillus', 'butyrospermum parkii', 'sodium hyaluronate', 'xanthan gum', 'saccharomyces cerevisiae extract', 'hydrolyzed lupine protein', 'arganine', 'trisodium ethylenediamine disuccinate', 'lactobacillus', 'hydrolyzed sodium hyaluronate', 'chlorphenesin', 'caffeinee', 'ethylhexyl glycerin', 'aspartic acid', 'ascorbyl palmitate', 'sodium chloride', 'citric acid']"
Treatment,Cold Plasma+ Face,149,PERRICONE MD,"['glycerin', 'butyrospermum parkii', 'butylene glycol', 'dimethicon', 'methyl gluceth-10', 'methyl methacrylate/peg/ppg-4/3 methacrylate crosspolymer', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'hydrogenated polyisobutene', 'sodium acrylate/sodium acryloyldimethyl taurate copolymer', 'triisostearin', 'cetearyl alcohol', 'glyceryl stearate', 'peg-100 stearate', 'isohexadecane', 'dimethicon crosspolymer', 'polysorbate 80', 'ethylhexyl glycerin', 'chamomilla recutita flower oil', 'panax ginseng root extract', 'fagus sylvatica bud extract', 'euphrasia officinalis extract', 'cola acuminata seed extract', 'xanthan gum', 'citric acid', 'silica', 'gold', 'tocopherol', 'cetyl alcohol', 'sorbitan laurate', 'sodium citrate', 'sorbitan oleate', 'hesperidin methyl chalcone', 'carbomer', 'steareth-20', 'chlorhexidine digluconate', 'sodium metaphosphate', 'hydroxyethyl cellulose', 'potassium sorbate', 'sodium metabisulfite', 'saccharide hydrolysate', 'trisodium edta', 'acetyl dipeptide-1 cetyl', 'polysorbate-20', 'dipeptide-2', 'palmitoyl tripeptide-1', 'palmitoyl tetrapeptide-7', 'arganine/lysine polypeptide', 'acetyl hydroxyproline', 'phenoxyethanol']"
Treatment,Capture Youth Glow Booster Age-Delay Illuminating Serum,95,DIOR,"['butylene glycol', 'glycerin', 'caffeinee', 'polygonum cuspidatum root extract', 'citrus reticulata fruit extract', 'rosmarinus officinalis extract', 'vitis vinifera extract', 'punica granatum seed oil', 'panthenol', 'sodium hyaluronate', 'humulus lupulus extract', 'linolenic acid', 'faex extract', 'linoleic acid', 'glycine', 'nordihydroguaiaretic acid', 'hydroxyproline', 'proline', 'acrylates copolymer', 'ethylbisiminomethylguaiacol manganese chloride', 'carbomer', 'caprylyl glycol', 'polyacrylamide', 'c13-14 isoparaffin', 'hexylene glycol', 'laureth-7', 'biosaccharide', 'xanthan gum', 'disodium edta', 'phenoxyethanol', 'ci 77019', 'titanium dioxide']"
Treatment,Skin Love Glow Elixir,48,BECCA,"['hydrogenated polyisobutene', 'butylene glycol', 'sesamium indicum seed oil', 'ammonium acryloyldimethyltaurate/vp', 'sucrose', 'hypnea musciformis (algae) extract', 'gelidiella acerosa extract', 'arganine', 'acrylates/c10-30 alkyl', 'peg-8 laurate', 'sodium chloride', 'disodium phosphate', 'disodium edta', 'phenoxyethanol', 'chlorphenesin']"
Treatment,Resurfacing Serum,88,TATA HARPER,"['zinc oxide', 'isopropyl palmitate', 'isostearyl isostearate', 'titanium dioxide', 'pentylene glycol', 'potassium cetyl phosphate', 'butylene glycol', 'glycerin', 'squalene', 'silica', 'carrageenan', 'vitis vinifera extract', 'cetyl phosphate', 'hydrogenated phosphatidyl choline', 'panthenol', 'xanthan gum', 'alcohol', 'escin', 'ruscus aculeatus root extract', 'ammonium glycyrrhizate', 'centella asiatica extract', 'hydrolyzed yeast protein', 'calendula officinalis extract', 'sodium citrate', 'lecithin', 'capric triglyceride', 'tocopheryl acetate', 'ascorbyl tetraisopalmitate', 'tocopherol', 'diisopropyl adipate', 'ubiquinone']"
Treatment,Resveratrol Lift Firming Serum,82,CAUDALIE,"['dimethicon', 'cyclopentasiloxane', 'polysilicone-11', 'bifida ferment lysate', 'pentylene glycol', 'sinorhizobium meliloti ferment filtrate', 'glycerin', 'butylene glycol', 'carbomer', 'tromethamine', 'phenoxyethanol', 'acrylates copolymer', 'isohexadecane', 'ammonium polyacryloyldmethyl taurate', 'chlorphenesin', 'disodium edta', 'tocopheryl acetate', 'polysorbate 80', 'polysorbate-20', 'parfum', 'caffeinee', 'o-cymen-5-ol', 'steareth-20', 'sodium dehydroacetate', 'cetyl hydroxyethyl cellulose', 'lecithin', 'caprylyl glycol', 'pvp/polycarbamyl polyglycol ester', 'sodium benzoate', 'hydrolysed sesam protein pg-propyl methylsilanediol', 'sodium hyaluronate', 'potassium sorbate', 'acetyl tetrapeptide-5', 'alchemilla vulgaris extract', 'betula alba bark extract', 'calendula officinalis extract', 'chamomilla recutita flower oil', 'chlorhexidine digluconate', 'equisetum arvense extract', 'n-hydroxysuccinimide', 'salvia officinalis', 'trisodium edta', 'acetyl octapeptide-3', 'tocopherol', 'linalool', 'citric acid', 'sodium citrate', 'soluble collagen', 'chrysin', 'palmitoyl oligopeptide', 'palmitoyl tetrapeptide-7']"
Treatment,POWER Advanced Wrinkle Fighter 360° Eye Serum,70,ALGENIST,"['isocetyl stearoyl stearate', 'titanium dioxide', 'c12-15', 'butylene glycol', 'cetyl alcohol', 'butyrospermum parkii', 'dimethicon', 'laureth-4', 'cetyl esters', 'peg-100 stearate', 'polyethylene', 'rosmarinus officinalis extract', 'sea whip extract', 'padina pavonica extract', 'sigesbeckia orientalis extract', 'algae extract', 'lecithin', 'micrococcus lysate', 'caffeinee', 'astrocaryum murumuru seed butter', 'isohexadecane', 'tocopheryl acetate', 'trehalose', 'glycerin', 'isostearic acid', 'caprylyl glycol', 'polyhydroxystearic acid', 'polysorbate 80', 'phytosphingosine', 'tetrahexyldecyl ascorbate', 'sodium rna', 'lauric acid', 'linoleic acid', 'sodium hyaluronate', 'hydrogenated lecithin', 'ascorbyl tocopheryl maleate', 'acrylamide/sodium', 'hexylene glycol', 'nordihydroguaiaretic acid', 'tromethamine', 'ci 77002', 'disodium edta', 'phenoxyethanol', 'ci 77019', 'ci 77491', 'ci 77492', 'ci 77499', 'ci 77947']"
Treatment,FAB Skin Lab Retinol Serum 0.25% Pure Concentrate,58,FIRST AID BEAUTY,"['butylene glycol', 'centaurea cyanus extract', 'poloxamer 184', 'hexylene glycol', 'peg-6 capric triglyceride', 'citric acid', 'phenyl ethyl alcohol', 'sodium chloride', 'trisodium ethylenediamine disuccinate']"
Treatment,Active Retinol Renewal Kit,68,MURAD,"['glyceryl stearate', 'capric triglyceride', 'cetyl alcohol', 'propylene glycol stearate', 'cera alba', 'caffeinee', 'retinol', 'butyrospermum parkii', 'persea gratissima oil', 'ascorbic acid', 'retinyl palmitate', 'tocopheryl acetate', 'sodium hyaluronate', 'sodium pca', 'bht', 'superoxide dismutase', 'squalene', 'aloe barbadenis extract', 'soluble collagen', 'hydrolyzed elastin', 'lecithin', 'allantoin', 'panthenol', 'ceramide np', 'echinacea purpurea extract', 'algae extract', 'c13-14 isoparaffin', 'foeniculum vulgare seed extract', 'rosa canina flower oil', 'viola tricolor extract', 'camellia sinensis extract', 'dimethicon', 'helianthus annuus seed oil', 'wheat amino acids', 'potassium phosphate', 'leuconostoc/radish root ferment filtrate', 'citric acid', 'disodium edta', 'carbomer', 'triethanolamine', 'steapyrium chloride', 'polyacrylamide', 'polysorbate-20', 'oleic acid', 'soy acid', 'laureth-7', 'ascorbyl methylsilanol pectinate', 'edta', 'methylpropanediol', 'butylene glycol', 'propylene glycol', 'potassium sorbate', 'sodium benzoate', 'pentylene glycol', 'alcohol', 'phenoxyethanol']"
Treatment,Anti Bac Clearing Lotion,42,KATE SOMERVILLE,"['water\\aqua\\eau ', 'peg-32 ', 'butylene glycol ', 'disodium cocoamphodiacetate ', 'peg-6 ', 'trisodium edta ', 'phenoxyethanol']"
Treatment,Advanced Génifique Sensitive Antioxidant Serum,78,LANCÔME,"['cetearyl alcohol', 'aloe barbadenis extract', 'glyceryl stearate se', 'helianthus annuus seed oil', 'acacia senegal gum', 'ribose', 'caffeinee', 'coffea arabica seed extract', 'hydrolyzed rhizobian gum', 'macadamia ternifolia seed oil', 'argania spinosa extract', 'rosa canina flower oil', 'adansonia digitata seed oil', 'hibiscus sabdariffa flower extract', 'lycium barbarum extract', 'euterpe oleracea fruit oil', 'glycerin', 'cetearyl olivate', 'sorbitan olivate', 'xanthan gum', 'lecithin', 'sclerotium gum', 'pullulan', 'silica', 'tocopherol', 'citrus tangerina extract', 'citrus nobilis oil', 'lavandula angustifolia', 'vanillin', 'daucus carota sativa extract', 'lactic acid', 'phenoxyethanol', 'benzyl alcohol', 'ethylhexyl glycerin', 'linalool', 'limonene']"
Treatment,Pore Treatment Strips,19,PEACE OUT,"['glycerin', 'dimethicon', 'isohexadecane', 'paraffin', 'propylene glycol', 'silica', 'polyglyceryl-4 isostearate', 'cetyl dimethicon', 'hexyl laurate', 'nylon 12', 'hydroxypropyl tetrahydropyrantriol', 'methylsilanol/silicate crosspolymer', 'polyethylene', 'ascorbyl glucoside', 'capric triglyceride', 'octyldodecanol', 'phenoxyethanol', 'tocopheryl acetate', 'ammonium polyacryloyldmethyl taurate', 'peg-6 isostearate', 'triethanolamine', 'sodium citrate', 'methylparaben', 'chlorphenesin', 'caffeinee', 'titanium dioxide', 'ethylparaben', 'menthoxypropanediol', 'vaccinium myrtillus extract', 'hesperidin methyl chalcone', 'pentasodium pentetate', 'ci 77002', 'stearic acid', 'hesperetin laurate', 'n-hydroxysuccinimide', 'dipeptide-2', 'palmitoyl tetrapeptide-7', 'palmitoyl oligopeptide', 'chrysin']"
Treatment,Water Drench Hyaluronic Cloud Serum,65,PETER THOMAS ROTH,"['galactomyces ferment filtrate', 'bifida ferment lysate', 'butylene glycol', 'capric triglyceride', 'glycerin', 'cetostearyl alcohol', 'cetyl ethylhexanoate', 'macadamia ternifolia seed oil', 'cetearyl olivate', 'sorbitan olivate', 'pentylene glycol', 'rh-oligopeptide-1', 'ceramide np', 'sodium hyaluronate', 'aloe barbadenis extract', 'adenosine', 'allantoin', 'althaea rosea root extract', 'betaine', 'panthenol', 'beta-glucan', 'acrylates/c10-30 alkyl', 'arganine', 'zanthoxylum piperitum fruit extract', 'pulsatilla koreana extract', 'usnea barbata (lichen) extract', 'sorbitan stearate']"
Treatment,Snow Mushroom Water Serum,62,VOLITION BEAUTY,"['cyclopentasiloxane', 'isohexadecane', 'cucumis sativus extract', 'rosa damascena', 'aloe barbadenis extract', 'peg-4 dilaurate', 'butylene glycol', 'dimethicon', 'lauryl methyl gluceth-10 hydroxypropyldimonium chloride', 'potassium phosphate', 'sodium chloride', 'hexylene glycol', 'dipotas']"
Treatment,Revitalixir™ Recovery Serum,89,MURAD,"['glycerin', 'olea europaea fruit oil', 'rosa damascena', 'albizia julibrissin bark extract', 'arnica montana extract', 'sodium lauryl glucose carboxylate', 'gluconolactone', 'lauryl glucoside', 'butylene glycol', 'parfum', 'sodium benzoate', 'allantoin', 'cetrimonium bromide', 'disodium edta', 'sodium hydroxide', 'anthemis nobilis flower water', 'sodium pca', 'sodium lactate', 'aloe barbadenis extract', 'cucumis sativus extract', 'arganine', 'aspartic acid', 'pca', 'sorbic acid', 'potassium sorbate', 'glycine', 'alanine', 'calcium gluconate', 'geraniol', 'serine', 'valine', 'citronellol', 'isoleucine', 'proline', 'threonine', 'darutoside', 'histidine', 'phenylalanine', 'dextran', 'acetyl tetrapeptide-3', 'trifolium pratense (clover) flower extract']"
Treatment,Beauty Shroom™ Plumping Jelly Serum,58,MOON JUICE,"['glycerin', 'polymethyl methacrylate', 'glycereth-26', 'sodium polyacrylate', 'albizia julibrissin bark extract', 'phenoxyethanol', 'caffeinee', 'sodium benzoate', 'acrylates/c10-30 alkyl', 'ci 77019', 'sodium gluconate', 'hydrolyzed sodium hyaluronate', 'hydroxypropyl cyclodextrin', 'darutoside', 'palmitoyl tripeptide-38', 'titanium dioxide', 'ci 77491']"
Treatment,Protein Booster Skin Serum,62,JACK BLACK,"['glycerin', 'butylene glycol dicaprylate', 'diethylamino hydroxybenzoyl hexyl benzoate', 'methylpropanediol', 'synthetic cera alba', 'behenyl alcohol', 'ethylhexyl triazone', 'hydrogenated coco-glycerides', 'octyldodecanol', 'stearyl alcohol', 'cetyl palmitate', 'glyceryl stearate citrate', 'glycine soja extract', 'aluminum starch octenylsuccinate', 'bis-ethylhexyloxyphenol methoxyphenyl triazine', 'dimethicon', 'sodium hyaluronate', 'methyl methacrylate crosspolymer', 'trisodium edta', 'carbomer', 'ethylhexyl glycerin', '1,2-hexanediol', 'phenoxyethanol']"
